id,smiles,drug_name
5058,OC(=O)CC1=CC(I)=C(OC2=CC=C(O)C(I)=C2)C(I)=C1,Tiratricol
2042,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=C(C=CC=C2)C#N)C1=O,Alogliptin
2294,OC(=O)C1=CC=CC=C1,Benzoic acid
5234,NC(=O)C1=CC2=CC(=CC=C2O1)N1CCN(CCCCC2=CNC3=C2C=C(C=C3)C#N)CC1,Vilazodone
2805,CCCCCCOC(=O)\N=C(\N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=NC=CC=C3)N2C)C=C1,Dabigatran etexilate
3856,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1,Mirabegron
5157,O=C1NC=CC(=O)N1,Uracil
2894,NC(=N)C1=CC=C(N\N=N\C2=CC=C(C=C2)C(N)=N)C=C1,Diminazene
3807,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Mepenzolate
2297,OC(=O)CCCN1CCC(CC1)OC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,Bepotastine
3453,CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,Indacaterol
4821,CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl,Sitaxentan
2852,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,Desvenlafaxine
3168,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N(N2)P(O)(O)=O)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,Fosaprepitant
3335,NC(N)=N,Guanidine
3543,CNC1(CCCCC1=O)C1=CC=CC=C1Cl,Ketamine
2655,CN(C)CC\C=C1\C2=CC=CC=C2SC2=CC=C(Cl)C=C12,Chlorprothixene
3029,CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,Ergocalciferol
5236,OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,Vildagliptin
5250,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,Voglibose
2671,CN\C(NCCSCC1=C(C)NC=N1)=N\C#N,Cimetidine
3382,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Hydroxyzine
4470,COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,Primaquine
4381,[H][C@@]12CC3=CNC4=CC=CC(=C34)[C@@]1([H])C[C@@H](CSC)CN2CCC,Pergolide
4387,NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1,Phenazopyridine
2571,C[C@H](CCCC(C)(C)O)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C,Calcifediol
4506,CC1=C(O)C(CO)=C(CO)C=N1,Pyridoxine
4633,CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1,Ropinirole
2052,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1,Alverine
2633,CCCCCCCCCCCCCCCC[N+](C)(C)C,Cetrimonium
3842,[H][C@]12[C@H](CCC=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)[C@@H](C)CC,Mevastatin
4113,COC(=O)C1=C(NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C)C#N,Nilvadipine
4963,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,Tacrolimus
4770,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,Salsalate
2289,[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(C1=CC=CC=C1)C1=CC=CC=C1)N2C,Benzatropine
2009,OC(C(=O)O[C@H]1C[N+]2(CCCOC3=CC=CC=C3)CCC1CC2)(C1=CC=CS1)C1=CC=CS1,Aclidinium
2304,CNCCC1=CC=CC=N1,Betahistine
2098,C(N(CC1=CC=CC=C1)C1=CC=CC=C1)C1=NCCN1,Antazoline
3443,CC(C(O)C1=CC=C(O)C=C1)N1CCC(CC2=CC=CC=C2)CC1,Ifenprodil
5119,NC(CO)(CO)CO,Tromethamine
2652,CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(Cl)C=C2,Chlorpromazine
2027,CCCSC1=CC2=C(C=C1)N=C(NC(=O)OC)N2,Albendazole
3869,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O,Moexipril
2745,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,Cyclizine
2591,C[C@H](CS)C(=O)N1CCC[C@H]1C(O)=O,Captopril
4176,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O,Olsalazine
2666,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,Cilazapril
5209,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O,Valsartan
4107,CN1CCC[C@H]1C1=CN=CC=C1,Nicotine
2596,[H][C@@]1(CC[C@@]2(C)[C@@]([H])(CC[C@]3(C)[C@]2([H])C(=O)C=C2[C@]4([H])C[C@](C)(CC[C@]4(C)CC[C@@]32C)C(O)=O)C1(C)C)OC(=O)CCC(O)=O,Carbenoxolone
3662,CN1CCN(CC1)C1=NC2=CC=CC=C2OC2=C1C=C(Cl)C=C2,Loxapine
5155,[H][C@@]12C[C@H](C)[C@](O)(C(=O)CCl)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Ulobetasol
4474,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O,Probenecid
2032,CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,Alfacalcidol
4076,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12,Naphazoline
3817,NC1=CC(C(O)=O)=C(O)C=C1,Mesalazine
1599,NC1=NC2=C(N=NN2)C(=O)N1,8-azaguanine
3121,COC1=CC(\C=C\C(O)=O)=CC=C1O,Ferulic acid
4125,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N,Nitroprusside
2937,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@]1([H])[C@@]2([H])C=CC2=CC(=O)CC[C@@]12C,Dydrogesterone
3843,CC(N)COC1=C(C)C=CC=C1C,Mexiletine
4481,OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1,Procyclidine
2358,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(CC1)C1=NC=CC=N1,Buspirone
2935,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1,Dyclonine
3144,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,Flumethasone
3821,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O,Methazolamide
2157,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2,Azatadine
5341,NS(=O)(=O)CC1=NOC2=CC=CC=C12,Zonisamide
3124,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,Fexofenadine
4124,CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC,Nitrendipine
2834,C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C,Decamethonium
4635,CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C,Ropivacaine
2599,CCOC(=O)N1C=CN(C)C1=S,Carbimazole
2282,NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F,Bendroflumethiazide
2860,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1,Dexmedetomidine
3321,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,Glyburide
3113,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(Cl)C(Cl)=CC=C1)C(=O)OC,Felodipine
2340,CCN[C@H]1CN(CCCOC)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,Brinzolamide
4391,CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=N1,Pheniramine
2718,[H][C@]1(O)CCC(C)(C)[C@]2([H])[C@]([H])(O)[C@]([H])(OC(C)=O)[C@@]3(C)O[C@](C)(CC(=O)[C@]3(O)[C@@]12C)C=C,Colforsin
3337,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,Guanosine
5108,CC(=O)OC1=C(C=CC(=C1)C(F)(F)F)C(O)=O,Triflusal
5038,CCCSC1=NC2=C(N=NN2[C@@H]2C[C@H](OCCO)[C@@H](O)[C@H]2O)C(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=N1,Ticagrelor
4102,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,Nialamide
2072,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,Amitriptyline
4114,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C,Nimodipine
3330,COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,Griseofulvin
5031,CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1,Thioridazine
4475,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1,Procaine
2585,CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1,Candesartan cilexetil
5067,C(C1=NCCN1)C1=CC=CC=C1,Tolazoline
4211,CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC,Oxybuprocaine
3868,ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1,Moclobemide
2066,NCCN.CN1C2=C(NC=N2)C(=O)N(C)C1=O.CN1C2=C(NC=N2)C(=O)N(C)C1=O,Aminophylline
3142,OC(=O)C1=CC=CC=C1NC1=CC(=CC=C1)C(F)(F)F,Flufenamic acid
3371,COC1=CC=C(C=C1O)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O,Hesperidin
2074,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,Amlodipine
2916,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,Doxapram
4469,CCCNC(C)C(=O)NC1=CC=CC=C1C,Prilocaine
2608,CC(C(O)=O)C1=CC2=C(C=C1)C1=C(N2)C=CC(Cl)=C1,Carprofen
2849,ClC1=CC2=C(C=C1)C(=C1CCNCC1)C1=C(CC2)C=CC=N1,Desloratadine
3134,CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,Flavoxate
2985,CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,Eletriptan
3635,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,Lidocaine
3852,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,Milnacipran
2929,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,Droperidol
